Date,Open,High,Low,Close,Volume,Stock,Ticker,Sector,Year,Month,Month_Name,Quarter,Daily_return,Volatility_30D
2024-03-13,1468.9029635812572,1472.2034859914554,1417.2850129833478,1421.6527099609375,13522134,Reliance,RELIANCE.NS,Energy,2024,3,March,1,-2.9313676306674474,1.1580044990462606
2024-03-14,1429.1224321842872,1437.882667347047,1415.0268084821887,1420.9578857421875,18571102,Reliance,RELIANCE.NS,Energy,2024,3,March,1,-0.048874399062559526,1.1323296208968123
2024-03-15,1415.4733954219128,1422.694969713975,1402.5193474045138,1407.80517578125,19223818,Reliance,RELIANCE.NS,Energy,2024,3,March,1,-0.9256227853697174,1.145358843056725
2024-03-18,1409.5671563330236,1431.1325169373013,1406.1177116464064,1428.8990478515625,9169392,Reliance,RELIANCE.NS,Energy,2024,3,March,1,1.4983516493044968,1.106693355884797
2024-03-19,1418.252849649116,1427.0378036957165,1406.8373411480031,1414.778564453125,8275764,Reliance,RELIANCE.NS,Energy,2024,3,March,1,-0.9882072088765459,1.09657515301116
2024-03-20,1417.458614341769,1434.3833942099568,1413.5625245390722,1433.142578125,8488806,Reliance,RELIANCE.NS,Energy,2024,3,March,1,1.2980132816030832,1.1128286390965454
2024-03-21,1441.8532357214951,1447.1887452733042,1434.060934378195,1440.3145751953125,13006936,Reliance,RELIANCE.NS,Energy,2024,3,March,1,0.5004384894973679,1.1015430384183547
2024-03-22,1439.321893152815,1449.2732629085037,1436.716179238339,1444.3348388671875,19527608,Reliance,RELIANCE.NS,Energy,2024,3,March,1,0.27912400118077496,1.0981566048596458
2024-03-26,1434.3835274360674,1441.7291835759677,1428.4276096750873,1430.983642578125,11415906,Reliance,RELIANCE.NS,Energy,2024,3,March,1,-0.9243837322053361,1.1025874345962423
2024-03-27,1437.3614966588377,1488.9794509587407,1436.368843691532,1481.8819580078125,16326644,Reliance,RELIANCE.NS,Energy,2024,3,March,1,3.556876117604446,1.277417120583338
2024-03-28,1481.90676076149,1494.8856495085238,1467.786296896486,1474.933349609375,21854364,Reliance,RELIANCE.NS,Energy,2024,3,March,1,-0.468904311904772,1.2727789088390644
2024-04-01,1481.509712382751,1482.9986918329437,1471.6080232736622,1473.8663330078125,5013880,Reliance,RELIANCE.NS,Energy,2024,4,April,2,-0.07234337753940778,1.2571595349937257
2024-04-02,1473.0968689675985,1483.0233977342266,1464.1629930776332,1476.025146484375,8910166,Reliance,RELIANCE.NS,Energy,2024,4,April,2,0.14647281291491066,1.2494594210430525
2024-04-03,1471.186101560143,1473.5436523631188,1458.1079713887636,1460.7880859375,7008292,Reliance,RELIANCE.NS,Energy,2024,4,April,2,-1.0323035879955644,1.2580950655484624
2024-04-04,1468.878217464342,1468.878217464342,1439.3467919062653,1452.1768798828125,14490272,Reliance,RELIANCE.NS,Energy,2024,4,April,2,-0.5894904358534014,1.2515746311567784
2024-04-05,1450.1417667351745,1459.9938949751336,1445.3025839763254,1449.3724365234375,7442298,Reliance,RELIANCE.NS,Energy,2024,4,April,2,-0.19311995654422986,1.2515314667741595
2024-04-08,1452.226356281804,1480.0206375610207,1450.2658910334067,1475.057373046875,8357118,Reliance,RELIANCE.NS,Energy,2024,4,April,2,1.7721419199227428,1.2925386657079057
2024-04-09,1478.060211901015,1478.8543827139295,1451.7549092714805,1452.896484375,7071414,Reliance,RELIANCE.NS,Energy,2024,4,April,2,-1.5023746924568426,1.310839293188951
2024-04-10,1455.5766564963697,1476.0749645358123,1455.5766564963697,1468.7044677734375,9138330,Reliance,RELIANCE.NS,Energy,2024,4,April,2,1.0880323249758295,1.3181520443667496
2024-04-12,1465.031599863232,1475.5536963762681,1452.3255942645226,1456.3707275390625,15551012,Reliance,RELIANCE.NS,Energy,2024,4,April,2,-0.8397700493873339,1.3247037998838864
2024-04-15,1450.2658952456557,1471.2356878788278,1435.6986653849476,1454.062744140625,12902062,Reliance,RELIANCE.NS,Energy,2024,4,April,2,-0.158474992307589,1.3248204575282996
2024-04-16,1442.6721581376476,1460.3662698899807,1440.265047408789,1454.9810791015625,9366184,Reliance,RELIANCE.NS,Energy,2024,4,April,2,0.06315648789145811,1.2708253613950318
2024-04-18,1452.7475160786112,1475.0822062813913,1448.6279823176308,1453.56640625,19005692,Reliance,RELIANCE.NS,Energy,2024,4,April,2,-0.09722963905730575,1.2695248222967297
2024-04-19,1446.0720814485837,1463.1705049395248,1432.4231028577299,1459.323974609375,15741778,Reliance,RELIANCE.NS,Energy,2024,4,April,2,0.3960994375364457,1.2070345697846312
2024-04-22,1461.6317610616636,1471.9305352298081,1457.0160218672338,1468.9774169921875,10350362,Reliance,RELIANCE.NS,Energy,2024,4,April,2,0.6615009792733995,1.1977779542492084
2024-04-23,1468.1337674689391,1482.5272357774581,1444.8561033979943,1448.603271484375,14605554,Reliance,RELIANCE.NS,Energy,2024,4,April,2,-1.3869611113239366,1.2201500773717133
2024-04-24,1452.7475596039474,1457.7605053579202,1438.8504186169605,1439.5205078125,10462776,Reliance,RELIANCE.NS,Energy,2024,4,April,2,-0.6270014606944763,1.222946434353025
2024-04-25,1431.9018276580116,1457.189636393573,1430.9091747445573,1449.2484130859375,15943926,Reliance,RELIANCE.NS,Energy,2024,4,April,2,0.6757739970109977,1.197705896614734
2024-04-26,1453.1943211694756,1454.2366552962403,1439.346860190818,1441.878173828125,9413848,Reliance,RELIANCE.NS,Energy,2024,4,April,2,-0.508555965372337,1.1917025462418693
2024-04-29,1439.3467183436048,1457.1152296530197,1439.3467183436048,1454.2613525390625,7247974,Reliance,RELIANCE.NS,Energy,2024,4,April,2,0.8588228142784482,1.1972777553707465
2024-04-30,1457.2144546560796,1472.178648628076,1452.1271085524606,1456.2218017578125,11474262,Reliance,RELIANCE.NS,Energy,2024,4,April,2,0.1348072143516177,1.0632556602530514
2024-05-02,1461.185178797564,1466.4710074185996,1453.368036621592,1455.7752685546875,14512646,Reliance,RELIANCE.NS,Energy,2024,5,May,2,-0.030663818010823185,1.0631814758239855
2024-05-03,1460.1925152681529,1464.1134460205978,1405.7455242326487,1423.46435546875,17226958,Reliance,RELIANCE.NS,Energy,2024,5,May,2,-2.219498694878652,1.1297969465680437
2024-05-06,1424.9533097670264,1429.4202480421582,1407.5818831415143,1409.095703125,7394208,Reliance,RELIANCE.NS,Energy,2024,5,May,2,-1.0094142707927745,1.1110222956765439
2024-05-07,1405.571689953147,1410.311631866643,1381.772860502106,1391.17822265625,14517472,Reliance,RELIANCE.NS,Energy,2024,5,May,2,-1.2715588039204029,1.120519894944639
2024-05-08,1387.2325360419566,1422.4220356245855,1387.2325360419566,1408.1279296875,9439002,Reliance,RELIANCE.NS,Energy,2024,5,May,2,1.2183706411740047,1.1173057012149608
2024-05-09,1402.6186490602306,1413.2896685063718,1379.787630710347,1383.88232421875,11009612,Reliance,RELIANCE.NS,Energy,2024,5,May,2,-1.7218325805192114,1.1524830488922455
2024-05-10,1386.4879762578594,1399.6406275450738,1377.8766636438304,1397.0845947265625,10505096,Reliance,RELIANCE.NS,Energy,2024,5,May,2,0.9540023943340525,1.1671719030631278
2024-05-13,1389.6149314683873,1396.6379028351905,1373.8317248456565,1392.394287109375,8456620,Reliance,RELIANCE.NS,Energy,2024,5,May,2,-0.33572108910882026,1.1578195731079246
2024-05-14,1390.6818338615062,1416.590049599915,1389.738862101979,1409.6414794921875,7188300,Reliance,RELIANCE.NS,Energy,2024,5,May,2,1.2386715848007324,0.9682409013046713
2024-05-15,1410.063563528233,1419.468926315315,1402.6435067088078,1405.86962890625,5046534,Reliance,RELIANCE.NS,Energy,2024,5,May,2,-0.2675751700564555,0.9667362839998446
2024-05-16,1408.1278405018506,1417.0120356183081,1387.75361519461,1414.8778076171875,14711774,Reliance,RELIANCE.NS,Energy,2024,5,May,2,0.6407549125266865,0.9775501169189899
2024-05-17,1412.5948920294334,1426.6408349602225,1402.8668442157614,1425.15185546875,10916476,Reliance,RELIANCE.NS,Energy,2024,5,May,2,0.7261438264315689,0.9888957003525419
2024-05-21,1415.1260338425998,1431.231803864575,1415.1260338425998,1425.57373046875,11176128,Reliance,RELIANCE.NS,Energy,2024,5,May,2,0.02960210860205592,0.9737106799127959
2024-05-22,1425.7226630539947,1457.9838844507517,1425.7226630539947,1449.9185791015625,10281604,Reliance,RELIANCE.NS,Energy,2024,5,May,2,1.707722870623285,1.021166038388687
2024-05-23,1447.8340020088174,1481.2615172416956,1444.3100355832012,1475.1319580078125,14608260,Reliance,RELIANCE.NS,Energy,2024,5,May,2,1.7389513638671694,1.0684081485623154
2024-05-24,1472.724715385057,1477.5638984586112,1465.2549777906743,1469.37451171875,7094776,Reliance,RELIANCE.NS,Energy,2024,5,May,2,-0.3903004241625929,1.0211098336955031
2024-05-27,1469.3497180106694,1473.990419113941,1450.8119965034373,1455.4774169921875,6629010,Reliance,RELIANCE.NS,Energy,2024,5,May,2,-0.9457830264325784,0.9978087187983891
2024-05-28,1457.2144512745626,1467.6373066821805,1442.0764946111178,1445.5010986328125,7820162,Reliance,RELIANCE.NS,Energy,2024,5,May,2,-0.6854327138920202,0.9842253773536336
2024-05-29,1435.8724890871501,1447.287997987601,1427.8815843874524,1430.1895751953125,7383556,Reliance,RELIANCE.NS,Energy,2024,5,May,2,-1.05925367002363,0.9911026584329501
2024-05-30,1424.9532474164846,1429.817270893488,1409.6663684202383,1414.3814697265625,13206858,Reliance,RELIANCE.NS,Energy,2024,5,May,2,-1.1053153891567913,1.0093955837801596
2024-05-31,1420.7841589242364,1431.653659822201,1411.800601617005,1419.8907470703125,31069832,Reliance,RELIANCE.NS,Energy,2024,5,May,2,0.3895184900022164,1.012825414610438
2024-06-03,1472.1043222829317,1503.3728901534053,1448.2806515244756,1499.228515625,21527942,Reliance,RELIANCE.NS,Energy,2024,6,June,2,5.5875967019565875,1.4473707791890889
2024-06-04,1487.0437791255476,1487.0437791255476,1349.3131842665355,1387.0091552734375,36709098,Reliance,RELIANCE.NS,Energy,2024,6,June,2,-7.485140469382035,2.002881849166305
2024-06-05,1411.5524616660985,1420.6352601794422,1373.9308915121778,1410.3116455078125,17464890,Reliance,RELIANCE.NS,Energy,2024,6,June,2,1.6800530945147996,2.025609177691964
2024-06-06,1424.4569533735907,1433.0929853880773,1410.9072166555904,1421.0819091796875,17855722,Reliance,RELIANCE.NS,Energy,2024,6,June,2,0.7636796949228142,2.017103220221892
2024-06-07,1418.004611799037,1461.1850112482903,1416.0193060772324,1459.1500244140625,18558696,Reliance,RELIANCE.NS,Energy,2024,6,June,2,2.6788121774310447,2.0736580877797843
2024-06-10,1459.150058153404,1482.3781598703026,1457.2888339961758,1460.5894775390625,9251760,Reliance,RELIANCE.NS,Energy,2024,6,June,2,0.09865011142895508,2.0704830009737476
2024-06-11,1458.20717740815,1462.847878399236,1443.9874724286744,1445.9727783203125,11774902,Reliance,RELIANCE.NS,Energy,2024,6,June,2,-1.0007397316991185,2.0769767558525403
2024-06-12,1446.7916974833406,1465.1557773484808,1444.4838278075101,1452.5738525390625,10081742,Reliance,RELIANCE.NS,Energy,2024,6,June,2,0.45651441837086804,2.0727392670525737
2024-06-13,1461.1851486521073,1461.433311890669,1449.3725542618724,1454.4847412109375,9181160,Reliance,RELIANCE.NS,Energy,2024,6,June,2,0.13155191170037828,2.0727329824021132
2024-06-14,1459.199879544848,1468.8038455887872,1446.518713499826,1466.6944580078125,8157998,Reliance,RELIANCE.NS,Energy,2024,6,June,2,0.8394530689067148,2.0781226742881134
2024-06-18,1476.4224025999808,1476.4720837189377,1460.5399547367645,1470.1439208984375,7196766,Reliance,RELIANCE.NS,Energy,2024,6,June,2,0.23518619517457484,2.0336926925245633
2024-06-19,1476.571240472528,1476.571240472528,1445.3026730272272,1447.9332275390625,8725874,Reliance,RELIANCE.NS,Energy,2024,6,June,2,-1.5107836072132064,2.045387576945514
2024-06-20,1448.280730003189,1471.9554798675892,1439.446094050177,1462.8726806640625,16113776,Reliance,RELIANCE.NS,Energy,2024,6,June,2,1.031777767155151,2.0348966502838564
2024-06-21,1462.7982011333013,1463.8652545834836,1429.9909727182371,1443.515869140625,31170360,Reliance,RELIANCE.NS,Energy,2024,6,June,2,-1.323205483244827,2.0434077226173715
2024-06-24,1434.9045699529108,1438.8503408924523,1426.9385064042085,1430.88427734375,8878386,Reliance,RELIANCE.NS,Energy,2024,6,June,2,-0.8750573559260566,2.0230754419365824
2024-06-25,1432.3982039886682,1445.2282918111714,1430.4128980926341,1443.46630859375,7045386,Reliance,RELIANCE.NS,Energy,2024,6,June,2,0.8793185758779076,2.022074099629636
2024-06-26,1435.425808927042,1507.8149506909176,1434.5075565031482,1502.9013671875,22014882,Reliance,RELIANCE.NS,Energy,2024,6,June,2,4.11752309284259,2.1464175012638584
2024-06-27,1502.6283145931025,1526.2038207675607,1494.9352546835423,1519.304931640625,28383030,Reliance,RELIANCE.NS,Energy,2024,6,June,2,1.0914598130828956,2.144311410475796
2024-06-28,1519.7764812043604,1569.3842873036351,1519.7764812043604,1553.89892578125,28957336,Reliance,RELIANCE.NS,Energy,2024,6,June,2,2.276961880408601,2.1723522876470396
2024-07-01,1551.0450507194453,1567.7960689891884,1544.2454023527885,1548.6875,7724306,Reliance,RELIANCE.NS,Energy,2024,7,July,3,-0.33537739776928754,2.175269249606045
2024-07-02,1557.968834801107,1561.9394466769938,1545.5606726889605,1553.6756591796875,7749246,Reliance,RELIANCE.NS,Energy,2024,7,July,3,0.32208945831146973,2.1739490825339063
2024-07-03,1554.8170660210362,1563.4283787351976,1531.440162014497,1541.019287109375,9049620,Reliance,RELIANCE.NS,Energy,2024,7,July,3,-0.81460837695011,2.1831660144336853
2024-07-04,1545.5606622734106,1555.983518377374,1539.4062623766438,1542.6075439453125,6837176,Reliance,RELIANCE.NS,Energy,2024,7,July,3,0.1030653444264562,2.166655891764085
2024-07-05,1542.4088769403465,1586.755694667964,1536.6267221432645,1576.9532470703125,12269710,Reliance,RELIANCE.NS,Energy,2024,7,July,3,2.2264705796238182,2.1801523201730526
2024-07-08,1577.3255888697254,1596.9801663885871,1570.898185044045,1589.13818359375,9500806,Reliance,RELIANCE.NS,Energy,2024,7,July,3,0.77268850843073,2.1787880195640255
2024-07-09,1585.8623208770043,1588.7410386525216,1568.887979750272,1578.5911865234375,6960002,Reliance,RELIANCE.NS,Energy,2024,7,July,3,-0.6636928858169577,2.173897621668484
2024-07-10,1583.2814308954767,1585.7630632323035,1551.6654591589945,1572.5855712890625,7134578,Reliance,RELIANCE.NS,Energy,2024,7,July,3,-0.3804414522040611,2.169868110266984
2024-07-11,1575.8365135146928,1592.4634499565013,1558.9614138424095,1569.036865234375,11940946,Reliance,RELIANCE.NS,Energy,2024,7,July,3,-0.22566060120839948,2.1571047927643283
2024-07-12,1572.8586162043875,1593.3569240772113,1562.9320865975437,1584.9937744140625,12924784,Reliance,RELIANCE.NS,Energy,2024,7,July,3,1.0169875248472238,2.143094706297035
2024-07-15,1592.6620057625546,1594.0517441522056,1573.8512804915936,1585.4901123046875,5329688,Reliance,RELIANCE.NS,Energy,2024,7,July,3,0.03131481641360789,2.144168965929251
2024-07-16,1581.792452589091,1588.24469666931,1557.5965372882695,1564.669189453125,9386838,Reliance,RELIANCE.NS,Energy,2024,7,July,3,-1.313216821093699,1.9265574543870227
2024-07-18,1564.4210812674708,1582.1895936713806,1546.3795650620239,1575.0177001953125,12298374,Reliance,RELIANCE.NS,Energy,2024,7,July,3,0.6613864970271832,1.27596052038901
2024-07-19,1574.3475621142547,1578.293333314245,1541.3915329908289,1543.7242431640625,13140390,Reliance,RELIANCE.NS,Energy,2024,7,July,3,-1.9868638319029297,1.3269385489903793
2024-07-22,1525.9557698439748,1526.203933085127,1488.2597977476694,1489.6495361328125,19674376,Reliance,RELIANCE.NS,Energy,2024,7,July,3,-3.5028734743724033,1.4946929030870988
2024-07-23,1489.9719903646578,1494.6870915999891,1452.2511804820083,1476.96826171875,18052044,Reliance,RELIANCE.NS,Energy,2024,7,July,3,-0.8512924756103102,1.4276600415655416
2024-07-24,1474.0895996286229,1498.4095963901725,1465.552808673545,1484.7109375,11913362,Reliance,RELIANCE.NS,Energy,2024,7,July,3,0.5242276345356123,1.430269167337849
2024-07-25,1470.1189136102262,1489.4508041915794,1466.2227025912728,1481.4351806640625,12519876,Reliance,RELIANCE.NS,Energy,2024,7,July,3,-0.22063263314091586,1.4172672794701795
2024-07-26,1481.4352554076795,1501.3131545447015,1479.4002684339398,1497.9381103515625,9859940,Reliance,RELIANCE.NS,Energy,2024,7,July,3,1.1139825692611405,1.428164035681026
2024-07-29,1500.8416167163412,1516.2774189432153,1500.6679751498336,1508.9317626953125,7538550,Reliance,RELIANCE.NS,Energy,2024,7,July,3,0.733918996237426,1.4326700122490026
2024-07-30,1505.8792447159437,1513.795627121447,1498.9058340677934,1502.03271484375,8228208,Reliance,RELIANCE.NS,Energy,2024,7,July,3,-0.45721403857514886,1.4301629449112254
2024-07-31,1492.9499231376883,1499.3524857083617,1490.1208866802617,1494.364501953125,10057346,Reliance,RELIANCE.NS,Energy,2024,7,July,3,-0.5105223617864252,1.434014209645878
2024-08-01,1500.8913109431162,1506.8472288436842,1493.2479314401046,1504.1671142578125,10764222,Reliance,RELIANCE.NS,Energy,2024,8,August,3,0.6559719728269409,1.4062398443113846
2024-08-02,1493.9425575637474,1498.2357327232485,1482.3037269895096,1488.3092041015625,10268248,Reliance,RELIANCE.NS,Energy,2024,8,August,3,-1.054265181437275,1.4120129455955654
2024-08-05,1469.1262655731218,1472.9976360481728,1422.7197433328897,1436.6912841796875,17046704,Reliance,RELIANCE.NS,Energy,2024,8,August,3,-3.468225539398906,1.5338902929689537
2024-08-06,1444.4590050773538,1466.6447748995176,1440.6620347326755,1445.3524169921875,10236186,Reliance,RELIANCE.NS,Energy,2024,8,August,3,0.6028527428176833,1.5286880192787498
2024-08-07,1458.2071184913539,1461.6814036613468,1450.7622216985117,1454.062744140625,8174568,Reliance,RELIANCE.NS,Energy,2024,8,August,3,0.6026438290091196,1.524308392498976
2024-08-08,1446.816580877676,1454.2366377811502,1435.3018303695276,1438.478271484375,12387192,Reliance,RELIANCE.NS,Energy,2024,8,August,3,-1.0717881823910314,1.3267639478293694
2024-08-09,1449.2732763644294,1465.6520496932055,1445.3026646483625,1463.46826171875,6249776,Reliance,RELIANCE.NS,Energy,2024,8,August,3,1.7372518396532755,1.3523802533232576
2024-08-12,1459.199797918004,1462.1777566892652,1447.0397996020206,1449.8936767578125,8184584,Reliance,RELIANCE.NS,Energy,2024,8,August,3,-0.9275626479931298,1.2815696749016108
2024-08-13,1450.0178268110735,1459.2742672925806,1447.28803114191,1452.8717041015625,6265064,Reliance,RELIANCE.NS,Energy,2024,8,August,3,0.20539625708344555,1.2837306658778391
2024-08-14,1452.7973239887267,1461.1851932386814,1443.0195951522678,1451.1097412109375,6267466,Reliance,RELIANCE.NS,Energy,2024,8,August,3,-0.12127449971328641,1.2800045680484016
